,title,price,rating,image,description,url
91,"REESE'S Assorted Milk Chocolate, White Creme Peanut Butter Eggs, Easter Candy, 29.4 oz Bag",$11.98,4.6 ,https://m.media-amazon.com/images/I/41OCjlZc6iL._SX300_SY300_QL70_FMwebp_.jpg,"Savor the unmistakably delicious taste of REESE'S creamy peanut butter covered in smooth milk chocolate or white creme with these fun egg-shaped Easter candies. Individually wrapped REESE'S assorted milk chocolate and white creme peanut butter egg candies are entertaining rewards for your kids when they find hidden eggs around the yard. You can stuff REESE'S peanut butter eggs inside plastic Easter eggs or use these peanut butter treats in place of them! Hide egg-shaped peanut butter candies throughout the yard for a sweet surprise. Fill up Easter candy baskets with REESE'S peanut butter egg candies or make your springtime celebrations even more complete by adding these sweets to your baking list! Have your kids help bake peanut butter bunny cakes or add REESE'S peanut butter sweets to your ice cream sundaes. They also make delicious treats inside the candy bowl for everyone to indulge in during your springtime celebrations like movie nights, friends gatherings, sporting events and moments at home with the family.",https://www.amazon.com/REESES-Peanut-Butter-Eggs-Assortment/dp/B09C2KFXTH/ref=sr_1_73?crid=1CD9QQYL8F4AN&dib=eyJ2IjoiMSJ9.wkRJbvNyY2pDFjggZQMo1gzJMhybIDVsJy-DzqEKHXu5TfwFaPpjvQElzJuSy5R8OzTpSmKshEopszMd7bP61bOPjngmgxTv5pyhaitm74XqPz9ugA1b13KyyD80w06Qief5D1mlu78NGiUdiM1j_TA3e2M7JgzPm4njM-x05J4J9coCPdwN65gSV94c6TEBuN5vg0MEzsosv9tGAGzzZ8dThjfb0-wZTY7yHD94qn3UH_sekQxDegnfaeG5nkkPSxcWht1izdR5_T8yMmYYRjayxhGLzr4e86qz9OtYzss.D_RWPZiBx0jY6TzvAbR2VxH8ukeFhAtrTHyNXnEYdqw&dib_tag=se&keywords=candy&qid=1710723841&sprefix=candy%2Caps%2C102&sr=8-73
92,Chewy Candy Winis Original Variety Bag – Taffy Candy 50 individually wrapped pieces- Size 4 Oz Bag,$15.99,3.9 ,https://m.media-amazon.com/images/I/51a2JvFkUaL._SX300_SY300_QL70_FMwebp_.jpg,"VARIETY: Sweet taffy in different flavors and sizes all in one bag! Satisfy all your sweet tooth cravings with just one purchase. This variety pack contains 50 pieces & all the fun and flavor you can imagine. BULK: No need to purchase individual candy bags when you have everything in one! 50 pieces of candy included in this bag gives you the best bang for your buck. ALLERGY FRIENDLY: Whether it’s your kids or for yourself (yes you), these candies take everyone into account. No high-fructose corn syrup, peanuts or tree nuts. A POPULAR HISPANIC TREAT: Our Winis Taffy Candy you will get some of the most popular and mouthwatering treats from Mexico. Take your taste buds on new adventures and discover the great taste of all our candies. TEXTURE AND FLAVOR: There is nothing like the soft chewy chew of taffy. Enjoy it in grape, cherry, raspberry, apple, strawberry and other surprise flavors!",https://www.amazon.com/Chewy-Candy-Winis-Original-Variety/dp/B0CT45RZHY/ref=sr_1_74?crid=1CD9QQYL8F4AN&dib=eyJ2IjoiMSJ9.wkRJbvNyY2pDFjggZQMo1gzJMhybIDVsJy-DzqEKHXu5TfwFaPpjvQElzJuSy5R8OzTpSmKshEopszMd7bP61bOPjngmgxTv5pyhaitm74XqPz9ugA1b13KyyD80w06Qief5D1mlu78NGiUdiM1j_TA3e2M7JgzPm4njM-x05J4J9coCPdwN65gSV94c6TEBuN5vg0MEzsosv9tGAGzzZ8dThjfb0-wZTY7yHD94qn3UH_sekQxDegnfaeG5nkkPSxcWht1izdR5_T8yMmYYRjayxhGLzr4e86qz9OtYzss.D_RWPZiBx0jY6TzvAbR2VxH8ukeFhAtrTHyNXnEYdqw&dib_tag=se&keywords=candy&qid=1710723841&sprefix=candy%2Caps%2C102&sr=8-74
93,Chocolate and Candy Variety Pack - 2 LB Assorted Chocolate Candy Bulk - Bulk Candy Bag Candy Mix - Easter Candy Bulk Individually Wrapped Candy - Chocolates - Variety Candy Bag,$19.95,3.1 ,https://m.media-amazon.com/images/I/615LJUjXYCL._SY300_SX300_QL70_FMwebp_.jpg,,https://www.amazon.com/Chocolate-Candy-Variety-Pack-Individually/dp/B0CKWF3DFN/ref=sr_1_75?crid=1CD9QQYL8F4AN&dib=eyJ2IjoiMSJ9.wkRJbvNyY2pDFjggZQMo1gzJMhybIDVsJy-DzqEKHXu5TfwFaPpjvQElzJuSy5R8OzTpSmKshEopszMd7bP61bOPjngmgxTv5pyhaitm74XqPz9ugA1b13KyyD80w06Qief5D1mlu78NGiUdiM1j_TA3e2M7JgzPm4njM-x05J4J9coCPdwN65gSV94c6TEBuN5vg0MEzsosv9tGAGzzZ8dThjfb0-wZTY7yHD94qn3UH_sekQxDegnfaeG5nkkPSxcWht1izdR5_T8yMmYYRjayxhGLzr4e86qz9OtYzss.D_RWPZiBx0jY6TzvAbR2VxH8ukeFhAtrTHyNXnEYdqw&dib_tag=se&keywords=candy&qid=1710723841&sprefix=candy%2Caps%2C102&sr=8-75
94,"JOLLY RANCHER Gummies Sours Assorted Fruit Flavored Candy Bag, 6.5 oz",$3.74,,https://m.media-amazon.com/images/I/51M+sUZaTAL._SY300_SX300_.jpg,"A mix of five sour fruity favorites for the whole family in just one bag of chewy gummies? You wouldn't have thought it possible if you didn't know JOLLY RANCHER candy. This bag of sour fruit flavored gummies offers fun, flavorful fruity shapes each member of the family will be happy to choose from. Featuring blue raspberry, green apple, cherry, lemon and watermelon flavors, JOLLY RANCHER Sours gummies offer a combination of the undisputed original flavor classics you know and love. Keep a bag with you on the go so you can share with friends, co-workers or family members throughout the day — but don't forget to save some gummies for yourself during all that sharing!",https://www.amazon.com/JOLLY-RANCHER-Gummies-Assorted-Flavored/dp/B0CFWZWYSM/ref=sr_1_76?crid=1CD9QQYL8F4AN&dib=eyJ2IjoiMSJ9.wkRJbvNyY2pDFjggZQMo1gzJMhybIDVsJy-DzqEKHXu5TfwFaPpjvQElzJuSy5R8OzTpSmKshEopszMd7bP61bOPjngmgxTv5pyhaitm74XqPz9ugA1b13KyyD80w06Qief5D1mlu78NGiUdiM1j_TA3e2M7JgzPm4njM-x05J4J9coCPdwN65gSV94c6TEBuN5vg0MEzsosv9tGAGzzZ8dThjfb0-wZTY7yHD94qn3UH_sekQxDegnfaeG5nkkPSxcWht1izdR5_T8yMmYYRjayxhGLzr4e86qz9OtYzss.D_RWPZiBx0jY6TzvAbR2VxH8ukeFhAtrTHyNXnEYdqw&dib_tag=se&keywords=candy&qid=1710723841&sprefix=candy%2Caps%2C102&sr=8-76
95,Ultimate Assorted Candy Party Mix - 2 LB Bag - Mega Variety Bulk Candy Assortment - Individually Wrapped Candy - Candy Bulk –Queen Jax - Easter Candy Bulk - Candy Variety Pack - Candy - Candy Mix,$19.95,3.7 ,https://m.media-amazon.com/images/I/51DTCpufB4L._SX300_SY300_QL70_FMwebp_.jpg,,https://www.amazon.com/Ultimate-Assorted-Candy-Party-Mix/dp/B0BC2C83KM/ref=sr_1_77?crid=1CD9QQYL8F4AN&dib=eyJ2IjoiMSJ9.wkRJbvNyY2pDFjggZQMo1gzJMhybIDVsJy-DzqEKHXu5TfwFaPpjvQElzJuSy5R8OzTpSmKshEopszMd7bP61bOPjngmgxTv5pyhaitm74XqPz9ugA1b13KyyD80w06Qief5D1mlu78NGiUdiM1j_TA3e2M7JgzPm4njM-x05J4J9coCPdwN65gSV94c6TEBuN5vg0MEzsosv9tGAGzzZ8dThjfb0-wZTY7yHD94qn3UH_sekQxDegnfaeG5nkkPSxcWht1izdR5_T8yMmYYRjayxhGLzr4e86qz9OtYzss.D_RWPZiBx0jY6TzvAbR2VxH8ukeFhAtrTHyNXnEYdqw&dib_tag=se&keywords=candy&qid=1710723841&sprefix=candy%2Caps%2C102&sr=8-77
96,"HARIBO Gold Bears, 22.8 Oz, Tub Of 54 Packs",$36.99,4.6 ,https://m.media-amazon.com/images/I/51klh7hjawL._SY300_SX300_QL70_FMwebp_.jpg,"From a small sweets company to a global market leader, the HARIBO brand is unique. Started as a humble home kitchen, over the past 100 we have grown to a successful family business. Kids and grown-ups love it so, the happy world of HARIBO!",https://www.amazon.com/HARIBO-Gold-Bears-22-8-Packs/dp/B075LK74YD/ref=sr_1_78?crid=1CD9QQYL8F4AN&dib=eyJ2IjoiMSJ9.wkRJbvNyY2pDFjggZQMo1gzJMhybIDVsJy-DzqEKHXu5TfwFaPpjvQElzJuSy5R8OzTpSmKshEopszMd7bP61bOPjngmgxTv5pyhaitm74XqPz9ugA1b13KyyD80w06Qief5D1mlu78NGiUdiM1j_TA3e2M7JgzPm4njM-x05J4J9coCPdwN65gSV94c6TEBuN5vg0MEzsosv9tGAGzzZ8dThjfb0-wZTY7yHD94qn3UH_sekQxDegnfaeG5nkkPSxcWht1izdR5_T8yMmYYRjayxhGLzr4e86qz9OtYzss.D_RWPZiBx0jY6TzvAbR2VxH8ukeFhAtrTHyNXnEYdqw&dib_tag=se&keywords=candy&qid=1710723841&sprefix=candy%2Caps%2C102&sr=8-78
97,"Kinder Joy Eggs, Bulk 15 Eggs, Treat Plus Toy, Sweet Cream and Chocolatey Wafers, Great for Easter Egg Hunts, 10.5 oz",$24.16,4.7 ,https://m.media-amazon.com/images/I/51-0SxTOdrL._SX300_SY300_QL70_FMwebp_.jpg,"Treat + Toy, Twice the Joy! Discover the two sides of irresistible fun in a Kinder Joy egg. The treat side of the egg features two layers of creamy deliciousness—one cocoa and one sweet cream. Plus, there are two crispy, chocolatey-covered wafer bites filled with cocoa cream. The toy side of the egg hides a surprise toy that kids and parents are sure to love. Individually wrapped, each egg features one of over 100 unique toys. So even when the treat is gone, the fun can still play on. Unlock even more fun with the free Applaydu app by scanning the toy and opening a whole new level of online play and discovery. Download in the App Store or get it on Google Play.",https://www.amazon.com/Kinder-Joy-Chocolates-Surprise-Inside/dp/B077NT42QP/ref=sr_1_79?crid=1CD9QQYL8F4AN&dib=eyJ2IjoiMSJ9.wkRJbvNyY2pDFjggZQMo1gzJMhybIDVsJy-DzqEKHXu5TfwFaPpjvQElzJuSy5R8OzTpSmKshEopszMd7bP61bOPjngmgxTv5pyhaitm74XqPz9ugA1b13KyyD80w06Qief5D1mlu78NGiUdiM1j_TA3e2M7JgzPm4njM-x05J4J9coCPdwN65gSV94c6TEBuN5vg0MEzsosv9tGAGzzZ8dThjfb0-wZTY7yHD94qn3UH_sekQxDegnfaeG5nkkPSxcWht1izdR5_T8yMmYYRjayxhGLzr4e86qz9OtYzss.D_RWPZiBx0jY6TzvAbR2VxH8ukeFhAtrTHyNXnEYdqw&dib_tag=se&keywords=candy&qid=1710723841&sprefix=candy%2Caps%2C102&sr=8-79
98,"HARIBO Gummi Candy, Happy-Cola 8 oz. Bag",$1.99,4.5 ,https://m.media-amazon.com/images/I/51OJR+LrrzL._SY300_SX300_.jpg,"From a small sweets company to a global market leader, the HARIBO brand is unique. Started as a humble home kitchen, over the past 100 we have grown to a successful family business. Kids and grown-ups love it so, the happy world of HARIBO!",https://www.amazon.com/Haribo-America-Happy-Cola-ounces-bag/dp/B01NAWOYTM/ref=sr_1_80?crid=1CD9QQYL8F4AN&dib=eyJ2IjoiMSJ9.wkRJbvNyY2pDFjggZQMo1gzJMhybIDVsJy-DzqEKHXu5TfwFaPpjvQElzJuSy5R8OzTpSmKshEopszMd7bP61bOPjngmgxTv5pyhaitm74XqPz9ugA1b13KyyD80w06Qief5D1mlu78NGiUdiM1j_TA3e2M7JgzPm4njM-x05J4J9coCPdwN65gSV94c6TEBuN5vg0MEzsosv9tGAGzzZ8dThjfb0-wZTY7yHD94qn3UH_sekQxDegnfaeG5nkkPSxcWht1izdR5_T8yMmYYRjayxhGLzr4e86qz9OtYzss.D_RWPZiBx0jY6TzvAbR2VxH8ukeFhAtrTHyNXnEYdqw&dib_tag=se&keywords=candy&qid=1710723841&sprefix=candy%2Caps%2C102&sr=8-80
99,"LIFE SAVERS Exotics Gummy Candy, 7 oz Bag",$1.79,4.6 ,https://m.media-amazon.com/images/I/51R7D5-bESL._SX300_SY300_QL70_FMwebp_.jpg,"Product Description   Who could resist the simple joy of the soft, chewy, fruity goodness of LIFE SAVERS Gummies? Who would want to? candy fires up your imagination with the flavors of the world: lemon star fruit, mandarin orange, asian pear, fuji apple, and raspberry dragon fruit flavors. So give yourself a moment to feel like a kid again with LIFE SAVERS Gummies candy: The candy that's more fun for your mouth.   Manufacturer Contact Information   WM. Wrigley Jr. Company, Chicago, IL 60642",https://www.amazon.com/Life-Savers-Exotics-Gummies-Candy/dp/B00JE7KLEK/ref=sr_1_81?crid=1CD9QQYL8F4AN&dib=eyJ2IjoiMSJ9.wkRJbvNyY2pDFjggZQMo1gzJMhybIDVsJy-DzqEKHXu5TfwFaPpjvQElzJuSy5R8OzTpSmKshEopszMd7bP61bOPjngmgxTv5pyhaitm74XqPz9ugA1b13KyyD80w06Qief5D1mlu78NGiUdiM1j_TA3e2M7JgzPm4njM-x05J4J9coCPdwN65gSV94c6TEBuN5vg0MEzsosv9tGAGzzZ8dThjfb0-wZTY7yHD94qn3UH_sekQxDegnfaeG5nkkPSxcWht1izdR5_T8yMmYYRjayxhGLzr4e86qz9OtYzss.D_RWPZiBx0jY6TzvAbR2VxH8ukeFhAtrTHyNXnEYdqw&dib_tag=se&keywords=candy&qid=1710723841&sprefix=candy%2Caps%2C102&sr=8-81
100,"CANDY VARIETY PACK - 2 Lbs Assorted Classic Candy Mix - Bulk Candy Care Package - Easter candy, Movie Night Supplies, Snack Food Gift, Office Candy Assortment - Gift Box for Birthday Party, Kids, College Students & Adults (2 lbs)",$19.95,3.5 ,https://m.media-amazon.com/images/I/61JgEXAaxNL._SX300_SY300_QL70_FMwebp_.jpg,,https://www.amazon.com/CANDY-VARIETY-PACK-Assorted-Assortment/dp/B09JL1XCZT/ref=sr_1_82?crid=1CD9QQYL8F4AN&dib=eyJ2IjoiMSJ9.wkRJbvNyY2pDFjggZQMo1gzJMhybIDVsJy-DzqEKHXu5TfwFaPpjvQElzJuSy5R8OzTpSmKshEopszMd7bP61bOPjngmgxTv5pyhaitm74XqPz9ugA1b13KyyD80w06Qief5D1mlu78NGiUdiM1j_TA3e2M7JgzPm4njM-x05J4J9coCPdwN65gSV94c6TEBuN5vg0MEzsosv9tGAGzzZ8dThjfb0-wZTY7yHD94qn3UH_sekQxDegnfaeG5nkkPSxcWht1izdR5_T8yMmYYRjayxhGLzr4e86qz9OtYzss.D_RWPZiBx0jY6TzvAbR2VxH8ukeFhAtrTHyNXnEYdqw&dib_tag=se&keywords=candy&qid=1710723841&sprefix=candy%2Caps%2C102&sr=8-82
101,"SOUR PATCH KIDS Grape Soft & Chewy Candy, 8.02 oz",$13.19,4.6 ,https://m.media-amazon.com/images/I/51IsbW+2hML._SY300_SX300_.jpg,"SOUR PATCH KIDS Grape Soft & Chewy Candy tempts your taste buds with a twist on a classic flavor. These deliciously juicy grape flavored candies are sweet and fruity, with just a little bit of sour to add a twist to your candy experience. A fat free food, this fruit flavored candy makes a great SOUR THEN SWEET treat. Keep this grape candy on hand to share with friends or hand out as party favors for Halloween, Valentine's Day or birthdays. SOUR PATCH KIDS candy also makes a great movie theater candy to snack on during your favorite flick. Each bag of soft candy is sealed to ensure the candies stay soft, chewy and full of grape flavor. Stay stocked with candy so you're always ready with a sweet treat at snack time.",https://www.amazon.com/SOUR-PATCH-Grape-Chewy-Candy/dp/B097S6WV5D/ref=sr_1_83?crid=1CD9QQYL8F4AN&dib=eyJ2IjoiMSJ9.wkRJbvNyY2pDFjggZQMo1gzJMhybIDVsJy-DzqEKHXu5TfwFaPpjvQElzJuSy5R8OzTpSmKshEopszMd7bP61bOPjngmgxTv5pyhaitm74XqPz9ugA1b13KyyD80w06Qief5D1mlu78NGiUdiM1j_TA3e2M7JgzPm4njM-x05J4J9coCPdwN65gSV94c6TEBuN5vg0MEzsosv9tGAGzzZ8dThjfb0-wZTY7yHD94qn3UH_sekQxDegnfaeG5nkkPSxcWht1izdR5_T8yMmYYRjayxhGLzr4e86qz9OtYzss.D_RWPZiBx0jY6TzvAbR2VxH8ukeFhAtrTHyNXnEYdqw&dib_tag=se&keywords=candy&qid=1710723841&sprefix=candy%2Caps%2C102&sr=8-83
102,"REESE'S Big Cup Caramel Milk Chocolate Peanut Butter Cups, Candy Packs, 1.4 oz (16 Count)",$18.93,4.6 ,https://m.media-amazon.com/images/I/41dKBN+FT7L._SY300_SX300_.jpg,"Get ready to taste perfection! You can't beat the old-fashioned, match-made-in-heaven when it comes to creamy milk chocolate combined with delicious peanut butter, now with a decadent caramel layer. REESE'S Big Cup caramel milk chocolate peanut butter cups are ready to be your go-to snack. Bring a few packs along to the next sporting event, party, movie marathon, game night and so many other activities for an extra bite of peanut butter and caramel goodness. Store this bulk box in your pantry to easily slip into lunch boxes and purses for a midday surprise.",https://www.amazon.com/REESES-Caramel-Chocolate-Peanut-Butter/dp/B0CHSHMXJH/ref=sr_1_84?crid=1CD9QQYL8F4AN&dib=eyJ2IjoiMSJ9.wkRJbvNyY2pDFjggZQMo1gzJMhybIDVsJy-DzqEKHXu5TfwFaPpjvQElzJuSy5R8OzTpSmKshEopszMd7bP61bOPjngmgxTv5pyhaitm74XqPz9ugA1b13KyyD80w06Qief5D1mlu78NGiUdiM1j_TA3e2M7JgzPm4njM-x05J4J9coCPdwN65gSV94c6TEBuN5vg0MEzsosv9tGAGzzZ8dThjfb0-wZTY7yHD94qn3UH_sekQxDegnfaeG5nkkPSxcWht1izdR5_T8yMmYYRjayxhGLzr4e86qz9OtYzss.D_RWPZiBx0jY6TzvAbR2VxH8ukeFhAtrTHyNXnEYdqw&dib_tag=se&keywords=candy&qid=1710723841&sprefix=candy%2Caps%2C102&sr=8-84
103,"M&M'S Minis Milk Chocolate Candy, Family Size, 16.9 oz Resealable Bulk Candy Bag",$3.99,4.7 ,https://m.media-amazon.com/images/I/51nlV-whA-L._SX300_SY300_QL70_FMwebp_.jpg,"Bring the family together with a family size bag of M&M'S Minis Milk Chocolate candy. Moments with loved ones just got sweeter with this resealable bulk candy bag filled with ultra bite size candy made with real milk chocolate, covered in colorful candy shells. Use M&M'S Minis Milk Chocolate to make, bake and decorate with loved ones. Give your ice cream, cupcakes, and cookies a colorful and chocolatey bite with M&M'S Minis. Having a family movie night? Pass this family size candy bag around or add M&M'S Minis to your popcorn to elevate the classic movie concession. From filling the kitchen candy dish to adding a special treat to lunch boxes, this family size bag sits perfectly in your pantry to grab for any occasion. Endless family fun awaits! Add M&M'S Minis Milk Chocolate Candy to your cart for pick-up, curbside, or delivery today.",https://www.amazon.com/MS-Minis-Chocolate-Family-Resealable/dp/B0BX63BQX1/ref=sr_1_85?crid=1CD9QQYL8F4AN&dib=eyJ2IjoiMSJ9.wkRJbvNyY2pDFjggZQMo1gzJMhybIDVsJy-DzqEKHXu5TfwFaPpjvQElzJuSy5R8OzTpSmKshEopszMd7bP61bOPjngmgxTv5pyhaitm74XqPz9ugA1b13KyyD80w06Qief5D1mlu78NGiUdiM1j_TA3e2M7JgzPm4njM-x05J4J9coCPdwN65gSV94c6TEBuN5vg0MEzsosv9tGAGzzZ8dThjfb0-wZTY7yHD94qn3UH_sekQxDegnfaeG5nkkPSxcWht1izdR5_T8yMmYYRjayxhGLzr4e86qz9OtYzss.D_RWPZiBx0jY6TzvAbR2VxH8ukeFhAtrTHyNXnEYdqw&dib_tag=se&keywords=candy&qid=1710723841&sprefix=candy%2Caps%2C102&sr=8-85
104,"SOUR PATCH KIDS Bites Original Soft & Chewy Candy, 12 oz",$7.28,4.5 ,https://m.media-amazon.com/images/I/51zrg-oxgeS._SX300_SY300_QL70_FMwebp_.jpg,"Bring some mischief-filled fun to any occasion with SOUR PATCH KIDS Bites Original Soft & Chewy Candy. These bite-sized chewy candies pack mouth-puckering flavor into a mini, ultra-munchable treat to add excitement to your candy experience. A fat free food, this sour candy is the perfect sweet end to your day. Keep this fruit flavored candy on hand for a quick sour treat, as a fun dessert topper or as party favors for holiday parties and birthday celebrations. SOUR PATCH KIDS candy also makes a great movie theater candy to snack on during your favorite flick. Share this bagged candy or stash it in desk drawers, lockers or backpacks for sour candies on-the-go. Each package is resealable to ensure the sour candies stay soft, chewy and full of flavor.",https://www.amazon.com/PATCH-Bites-Original-Chewy-Candy/dp/B08WZHW1Z5/ref=sr_1_86?crid=1CD9QQYL8F4AN&dib=eyJ2IjoiMSJ9.wkRJbvNyY2pDFjggZQMo1gzJMhybIDVsJy-DzqEKHXu5TfwFaPpjvQElzJuSy5R8OzTpSmKshEopszMd7bP61bOPjngmgxTv5pyhaitm74XqPz9ugA1b13KyyD80w06Qief5D1mlu78NGiUdiM1j_TA3e2M7JgzPm4njM-x05J4J9coCPdwN65gSV94c6TEBuN5vg0MEzsosv9tGAGzzZ8dThjfb0-wZTY7yHD94qn3UH_sekQxDegnfaeG5nkkPSxcWht1izdR5_T8yMmYYRjayxhGLzr4e86qz9OtYzss.D_RWPZiBx0jY6TzvAbR2VxH8ukeFhAtrTHyNXnEYdqw&dib_tag=se&keywords=candy&qid=1710723841&sprefix=candy%2Caps%2C102&sr=8-86
105,"Albanese World's Best Gummi Snack Packs, 12 Flavor Gummi Bear Cubs, Easter Candy, 50 - 0.5oz Mini Packs, Great Easter Basket Stuffers",$9.48,4.8 ,https://m.media-amazon.com/images/I/51Akc4ZkzkL._SX300_SY300_QL70_FMwebp_.jpg,"With our 12 Flavor Gummi Bear Cubs, you can have all your favorite flavors in one place. This Multipack bag has 50 indivudally wrapped 0.5oz bags of the perfect snack or treat",https://www.amazon.com/Albanese-Gummin-Bear-Cubs-snack/dp/B07X89D1CT/ref=sr_1_87?crid=1CD9QQYL8F4AN&dib=eyJ2IjoiMSJ9.wkRJbvNyY2pDFjggZQMo1gzJMhybIDVsJy-DzqEKHXu5TfwFaPpjvQElzJuSy5R8OzTpSmKshEopszMd7bP61bOPjngmgxTv5pyhaitm74XqPz9ugA1b13KyyD80w06Qief5D1mlu78NGiUdiM1j_TA3e2M7JgzPm4njM-x05J4J9coCPdwN65gSV94c6TEBuN5vg0MEzsosv9tGAGzzZ8dThjfb0-wZTY7yHD94qn3UH_sekQxDegnfaeG5nkkPSxcWht1izdR5_T8yMmYYRjayxhGLzr4e86qz9OtYzss.D_RWPZiBx0jY6TzvAbR2VxH8ukeFhAtrTHyNXnEYdqw&dib_tag=se&keywords=candy&qid=1710723841&sprefix=candy%2Caps%2C102&sr=8-87
106,6 oz Freeties - Freeze Dried Candy,$11.99,4.4 ,https://m.media-amazon.com/images/I/41TZAJ0320L._SX300_SY300_QL70_FMwebp_.jpg,Produced with genetic engineering. Enjoy one of your favorite treats like you never have before. Freetles are created by freeze drying candy to 40 degrees F then slowly heating them while creating a vacuum. This-Gives Freetles its brittle texture and cracked shell. Because there is no moisture the flavors are enhanced. They are perfect for. Snacking food storage mixed drinks ice cream topping gifts and more,https://www.amazon.com/Freetles-Freeze-Dried-Skittles/dp/B08W4XCDL5/ref=sr_1_88?crid=1CD9QQYL8F4AN&dib=eyJ2IjoiMSJ9.wkRJbvNyY2pDFjggZQMo1gzJMhybIDVsJy-DzqEKHXu5TfwFaPpjvQElzJuSy5R8OzTpSmKshEopszMd7bP61bOPjngmgxTv5pyhaitm74XqPz9ugA1b13KyyD80w06Qief5D1mlu78NGiUdiM1j_TA3e2M7JgzPm4njM-x05J4J9coCPdwN65gSV94c6TEBuN5vg0MEzsosv9tGAGzzZ8dThjfb0-wZTY7yHD94qn3UH_sekQxDegnfaeG5nkkPSxcWht1izdR5_T8yMmYYRjayxhGLzr4e86qz9OtYzss.D_RWPZiBx0jY6TzvAbR2VxH8ukeFhAtrTHyNXnEYdqw&dib_tag=se&keywords=candy&qid=1710723841&sprefix=candy%2Caps%2C102&sr=8-88
107,Assorted Chocolate Candy Variety Pack - 2 Lb Bulk Candy Chocolate Mix - Chocolate Candy Bulk - Hershey Chocolate - Bulk Individually Wrapped Chocolate - Easter Candy - Easter Candy,$14.99,3.4 ,https://m.media-amazon.com/images/I/61mqTfSptBL._SX300_SY300_QL70_FMwebp_.jpg,,https://www.amazon.com/Assorted-Chocolate-Candy-Variety-Pack/dp/B0BWGDK9S1/ref=sr_1_89?crid=1CD9QQYL8F4AN&dib=eyJ2IjoiMSJ9.wkRJbvNyY2pDFjggZQMo1gzJMhybIDVsJy-DzqEKHXu5TfwFaPpjvQElzJuSy5R8OzTpSmKshEopszMd7bP61bOPjngmgxTv5pyhaitm74XqPz9ugA1b13KyyD80w06Qief5D1mlu78NGiUdiM1j_TA3e2M7JgzPm4njM-x05J4J9coCPdwN65gSV94c6TEBuN5vg0MEzsosv9tGAGzzZ8dThjfb0-wZTY7yHD94qn3UH_sekQxDegnfaeG5nkkPSxcWht1izdR5_T8yMmYYRjayxhGLzr4e86qz9OtYzss.D_RWPZiBx0jY6TzvAbR2VxH8ukeFhAtrTHyNXnEYdqw&dib_tag=se&keywords=candy&qid=1710723841&sprefix=candy%2Caps%2C102&sr=8-89
108,"MILKY WAY Fun Size Milk Chocolate Candy Bars, 10.65 oz Bag",$35.88,4.6 ,https://m.media-amazon.com/images/I/513KWLWTNRL._SX300_SY300_QL70_FMwebp_.jpg,"Product Description   For a deliciously distracting, bite-sized chocolate and caramel treat, look no further than MILKY WAY. Perfect for snacking and sharing at home or on-the-go, or incorporated into your favorite dessert recipes, MILKY WAY Fun Size Bars are the same brand you love with creamy caramel, smooth nougat and rich milk chocolate, but in a deliciously distracting smaller portion. So Many Ways to Savor. At home or in the office, your candy dish will be a hit with MILKY WAY Fun Size Snack and share at home or on-the-go, or incorporate MILKY WAY Fun Size into your favorite dessert recipes. Give the gift of MILKY WAY to the chocolate lover in your life.   Manufacturer Contact Information   Hackettstown, NJ 07840-1503 USA",https://www.amazon.com/MilkyWay-Chocolate-Candy-ZZDF634050-SINGLE/dp/B01F02BI44/ref=sr_1_90?crid=1CD9QQYL8F4AN&dib=eyJ2IjoiMSJ9.wkRJbvNyY2pDFjggZQMo1gzJMhybIDVsJy-DzqEKHXu5TfwFaPpjvQElzJuSy5R8OzTpSmKshEopszMd7bP61bOPjngmgxTv5pyhaitm74XqPz9ugA1b13KyyD80w06Qief5D1mlu78NGiUdiM1j_TA3e2M7JgzPm4njM-x05J4J9coCPdwN65gSV94c6TEBuN5vg0MEzsosv9tGAGzzZ8dThjfb0-wZTY7yHD94qn3UH_sekQxDegnfaeG5nkkPSxcWht1izdR5_T8yMmYYRjayxhGLzr4e86qz9OtYzss.D_RWPZiBx0jY6TzvAbR2VxH8ukeFhAtrTHyNXnEYdqw&dib_tag=se&keywords=candy&qid=1710723841&sprefix=candy%2Caps%2C102&sr=8-90
